SM_HeavyN_Dirac_NLO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/HeavyN/SM_HeavyN_Dirac_NLO_UFO.tgz
UFO_S3M_uR			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/DMsimpt/dmsimpt_v1.2_s3mur.ufo.tar.gz
SMEFTsim_A_U35_MwScheme_UFO_v2_1			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/SMEFT/SMEFTsim_A_U35_MwScheme_UFO_v2.1.tar.gz
SUSYQCD_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/NLOModels/susyqcd_ufo.tgz
bsll_5FS_new_full			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/FCNC4F/bsll_5FS_full.zip
uutt_tch_scalar			./uutt_tch_scalar.tgz
SM5F_NLO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/StandardModel/SM5F_NLO.tar.gz
2HDM5F_NLO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/2HDM/2HDM5F_NLO.tar.gz
mono_spinhalf			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/MonopoleDY/mono_spinhalf.tar
DMsimp_s_spin0_LO_UFO_wgluons_allquarks_mixed			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/DMsimp/DMsimp_s_spin0_mixed_MD.zip
bnv-ufo			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/TopBNV/bnv-ufo.tar.gz
triplet_diquarks			./triplet_diquarks.tgz
Minimal_Dilaton_Model_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/MDMmodel/Minimal_Dilaton_Model_UFO.tar.gz
GldGrv_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/goldstino/gldgrv.tgz
ALRSM_BF_UFO_unitary			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/ALRM_general/alrsm.unitarity.ufo.tgz
TopEffTh			./TopEffTh.tgz
SM_HeavyN_Dirac_LO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/HeavyN/SM_HeavyN_Dirac_LO_UFO.tgz
SM_LS0_LS1_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/AnomalousGaugeCoupling/SM_LS0_LS1_UFO.tgz
BSMC_v_2_1			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/BSMCharacterisation/BSMC.ufo.tgz
B-L-N-4_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/B-L-SM/B-L-N-4_UFO.2.zip
NMSSM_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/NMSSM/p1_ufo.tgz
topFCNC_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/GeneralFCNTop/topFCNC_UFO.zip
SM_LM4			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/AnomalousGaugeCoupling/SM_LM4.tgz
SM_LM5			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/AnomalousGaugeCoupling/SM_LM5.tgz
SM_LM7			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/AnomalousGaugeCoupling/SM_LM7.tgz
NTCG_NLO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/NTGC/NTGC_NLO.tar.gz
SM_HeavyN_Gen3Mass_NLO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/HeavyN/SM_HeavyN_Gen3Mass_NLO.tgz
nmssm			./nmssm.tgz
mono_spinhalf_beta			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/MonopoleDY/mono_spinhalf_beta.tar
loop_qcd_qed_sm			./loop_qcd_qed_sm.tgz
WEff_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/Wprime/weff.ufo.tgz
SMEFTsim_A_MFV_MwScheme_UFO_v2_1			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/SMEFT/SMEFTsim_A_MFV_MwScheme_UFO_v2.1.tar.gz
SM_with_pNG_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/pNG/UFO_files.zip
stop_ttmet_NLO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/NLOModels/stop_ttmet_ufo.tgz
SM_with_pNG_UFO_py3			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/pNG/UFO_files_py3.zip
DMsimp_s_spin2			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/DMsimp/DMsimp_s_spin2_v1.1.zip
DMsimp_s_spin1			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/DMsimp/DMsimp_s_spin1.zip
DMsimp_s_spin0			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/DMsimp/DMsimp_s_spin0.zip
mono_spinzero			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/MonopoleDY/mono_spinzero.tar
mono_spinone			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/MonopoleDY/mono_spinone.tar
SM_Ltotal_Ind5v2020v2_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/AnomalousGaugeCoupling/April2020.tgz
DMsimp_s_spin0_5f_ybMSbar			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/DMsimp/DMsimp_s_spin0_5f_ybMSbar.zip
SM_HeavyN_CKM_AllMasses_LO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/HeavyN/SM_HeavyN_CKM_AllMasses_LO.tgz
htt4			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/AHttbarNLO/htt4.tar.gz
InertDoublet_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/InertDoublet/InertDoublet_UFO.tgz
UFO_all_mq			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/DMsimpt/UFO_all_mq.zip
SMScalars			./SMScalars.tgz
SM_HeavyN_NLO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/HeavyN//SM_HeavyN_NLO_UFO.tgz
sextet_diquarks			./sextet_diquarks.tgz
GGG_EFT_up_to_4point_loops			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/NLOModels/GGG_EFT_up_to_4point_loops.tar.gz
SM_LT7			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/AnomalousGaugeCoupling/SM_LT7_UFO.tgz
SM_LT6			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/AnomalousGaugeCoupling/SM_LT6_UFO.tgz
SM_LT5			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/AnomalousGaugeCoupling/SM_LT5_UFO.tgz
2HDM_NLO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/2HDM/2HDM_NLO.tar.gz
Seesaw_TypeI_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/HeavyN/Seesaw_TypeI_UFO.tgz
ALP_chiral_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/ALPsEFT/ALP_chiral_UFO.tar.gz
dim6top_LO_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/dim6top/dim6top_LO_UFO.tar.gz
mono_spinone_beta			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/MonopoleDY/mono_spinone_beta.tar
RPVMSSM_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/RPVMSSM/af1_ufo.tgz
Triplet_Diquarks_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/Triplets/Triplet_Diquarks_UFO.tgz
B-L-4_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/B-L-SM/B-L-4_UFO.zip
mssm_v4			./mssm_v4.tgz
heft			./heft.tgz
SM_LT8_LT9_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/AnomalousGaugeCoupling/SM_LT8_LT9_UFO.tgz
SMEFTsim_A_MFV_alphaScheme_UFO_v2_1			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/SMEFT/SMEFTsim_A_MFV_alphaScheme_UFO_v2.1.tar.gz
TypeII_NLO_v1_2_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/TypeIISeesaw/typeII_4FNS_v1_2.ufo.tgz
bsll_5FS_non-diagonal			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/FCNC4F/bsll_5FS_non-diagonal.zip
heft_v4			./heft_v4.tgz
SMEFT_alpha_MFV_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/SMEFT/SMEFT_alpha_MFV_UFO.zip
HeavyScalar_EFT_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/HeavyScalarED/HeavyScalar_EFT_UFO.tar.gz
ALP_linear_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/ALPsEFT/ALP_linear_UFO.tar.gz
4Gen			./4Gen.tgz
EffLRSM_NLO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/EffLRSM/EffLRSM_NLO.tgz
UFO_S3D_uR			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/DMsimpt/dmsimpt_v1.2_s3dur.ufo.tar.gz
SMWeinbergNLO_4FS			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/SMWeinberg/SMWeinbergNLO_4FS.tgz
SMWeinbergNLO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/SMWeinberg/SMWeinbergNLO.tgz
SMWeinbergXLO_4FS			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/SMWeinberg/SMWeinbergXLO_4FS.tgz
SMWeinbergXLO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/SMWeinberg/SMWeinbergXLO.tgz
SMEFTsim_topU3l_MwScheme_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/SMEFT/SMEFTsim_topU3l_MwScheme_UFO.tar.gz
SMEFTsim_top_MwScheme_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/SMEFT/SMEFTsim_top_MwScheme_UFO.tar.gz
